CO_IES;SG_UF;NO_MUNICIPIO;NO_CINE_ROTULO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;NO_CINE_AREA_DETALHADA;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_NACESTRANG;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_NACESTRANG;ANO
55;SP;Ribeirão Preto;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;6;4;0;0;0;0;8;0;1;2;0;0;2022
55;SP;Ribeirão Preto;Educação física;"""0915E01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;8;22;0;23;6;0;0;0;0;21;1;2;6;0;0;2022
55;SP;Ribeirão Preto;Enfermagem;"""0913E01""";09;Saúde e bem-estar;091;Saúde;0913;Enfermagem;91;76;15;0;75;10;1;3;0;0;68;4;17;1;0;2;73;62;11;0;63;10;0;0;0;0;54;3;5;11;0;0;2022
55;SP;Ribeirão Preto;Enfermagem formação de professor;"""0114E05""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);56;47;9;0;50;4;0;1;1;0;40;4;12;0;0;0;36;33;3;0;20;14;1;1;0;0;21;1;0;14;0;0;2022
55;SP;Ribeirão Preto;Enfermagem;"""0913E01""";09;Saúde e bem-estar;091;Saúde;0913;Enfermagem;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;36;33;3;0;20;14;1;1;0;0;21;1;0;14;0;0;2022
55;SP;Ribeirão Preto;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;86;64;22;0;85;0;0;0;0;0;67;6;10;3;0;0;70;49;21;0;40;27;1;0;0;0;57;1;7;5;0;0;2022
55;SP;Ribeirão Preto;Farmácia;"""0916F01""";09;Saúde e bem-estar;091;Saúde;0916;Farmácia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;2;0;1;4;0;1;0;0;7;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Gestão financeira;"""0412G01""";04;Negócios, administração e direito;041;Negócios e administração;0412;Finanças, bancos e seguros;73;21;52;0;64;8;0;1;0;0;54;4;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Fisioterapia;"""0915F01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;43;37;6;0;39;4;0;0;0;0;33;1;8;1;0;0;34;26;8;0;28;6;0;0;0;0;28;0;3;3;0;1;2022
55;SP;Ribeirão Preto;Fonoaudiologia;"""0915F02""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;28;26;2;0;24;2;0;1;0;0;23;0;5;0;0;0;28;27;1;0;21;7;0;0;0;0;19;6;1;2;0;0;2022
55;SP;Ribeirão Preto;Física médica;"""0533F03""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;46;21;25;0;39;4;0;1;0;1;36;3;7;0;0;0;27;12;15;0;16;10;0;0;0;0;21;0;2;4;0;0;2022
55;SP;Ribeirão Preto;Computação e Tecnologias da Informação e Comunicação (TIC) em biociências e saúde;"""0617C02""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0617;Soluções computacionais para domínios específicos;19;7;12;0;16;2;0;1;0;0;14;1;4;0;0;0;30;10;20;0;22;7;0;0;0;0;20;1;5;4;0;1;2022
55;SP;Ribeirão Preto;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;47;12;35;0;43;3;0;0;0;0;34;1;8;4;0;0;23;9;14;0;16;6;0;0;0;0;17;2;2;2;0;0;2022
55;SP;Ribeirão Preto;Medicina;"""0912M01""";09;Saúde e bem-estar;091;Saúde;0912;Medicina;100;50;50;0;92;7;0;1;0;0;73;2;21;4;0;0;100;40;60;0;35;57;2;0;0;0;77;3;4;15;1;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;1;0;1;0;0;1;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;2;1;0;0;0;0;3;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Música;"""0215M01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Nutrição;"""0915N01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;30;25;5;0;29;1;0;0;0;0;23;3;4;0;0;0;25;18;7;0;17;6;0;0;0;0;21;0;0;4;0;1;2022
55;SP;Ribeirão Preto;Odontologia;"""0911O01""";09;Saúde e bem-estar;091;Saúde;0911;Odontologia;78;53;25;0;74;3;0;0;0;0;57;4;14;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;Ribeirão Preto;Pedagogia;"""0113P01""";01;Educação;011;Educação;0113;Formação de professores sem áreas específicas;61;45;16;0;41;8;7;1;1;0;41;5;11;4;0;0;42;33;9;0;19;13;2;0;1;0;34;2;3;2;0;0;2022
55;SP;Ribeirão Preto;Psicologia;"""0313P01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0313;Psicologia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;19;6;0;16;8;0;0;0;0;20;0;2;3;0;0;2022
55;SP;Ribeirão Preto;Psicologia;"""0313P01""";03;Ciências sociais, comunicação e informação;031;Ciências sociais e comportamentais;0313;Psicologia;41;28;13;0;35;4;0;0;0;0;28;3;8;2;0;0;38;28;10;0;27;9;0;0;0;0;27;1;4;6;0;1;2022
55;SP;Ribeirão Preto;Química formação de professor;"""0114Q01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);54;30;24;0;44;5;2;0;1;0;40;1;12;1;0;0;25;14;11;0;12;13;0;0;0;0;19;0;0;6;0;0;2022
55;SP;Ribeirão Preto;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;5;0;5;2;0;0;0;0;5;0;0;2;0;0;2022
55;SP;Ribeirão Preto;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;10;8;0;16;2;0;0;0;0;12;0;1;5;0;0;2022
55;SP;Ribeirão Preto;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;9;0;13;1;0;0;0;0;10;0;1;3;0;0;2022
55;SP;Ribeirão Preto;Terapia ocupacional;"""0915T01""";09;Saúde e bem-estar;091;Saúde;0915;Promoção, prevenção, terapia e reabilitação;22;19;3;0;20;2;0;0;0;0;19;3;0;0;0;0;18;17;1;0;16;1;0;0;0;0;13;2;0;3;0;0;2022
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;31;12;19;0;22;5;1;0;1;0;22;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;49;11;38;0;47;1;0;0;1;0;41;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;28;6;22;1;23;3;0;0;0;0;23;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Carlos;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;66;39;27;0;64;1;0;0;0;0;53;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Carlos;Arquitetura e urbanismo;"""0731A02""";07;Engenharia, produção e construção;073;Arquitetura e construção;0731;Arquitetura e planejamento urbano;48;38;10;0;47;1;0;0;0;0;34;1;10;2;0;2;39;25;14;0;15;22;0;0;0;0;34;0;3;2;0;2;2022
55;SP;São Carlos;Ciência de dados;"""0617C01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0617;Soluções computacionais para domínios específicos;20;0;20;0;16;3;0;0;0;0;12;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Carlos;Ciência da computação;"""0614C01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0614;Ciência da computação;92;10;82;1;88;2;1;0;0;0;60;3;21;8;0;1;74;7;67;0;50;20;0;0;0;0;58;2;5;8;0;0;2022
55;SP;São Carlos;Física formação de professor;"""0114F02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;2;2;0;0;0;0;4;0;0;0;0;0;2022
55;SP;São Carlos;Matemática formação de professor;"""0114M01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;5;0;3;2;0;0;0;0;6;0;1;0;0;0;2022
55;SP;São Carlos;Química formação de professor;"""0114Q01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;1;2;1;0;0;0;3;0;0;0;0;0;2022
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;41;22;19;1;36;3;0;0;0;0;33;0;7;1;0;1;11;6;5;0;8;3;0;0;0;0;8;0;0;3;0;0;2022
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Carlos;Engenharia aeronáutica;"""0716E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0716;Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária;40;11;29;1;39;0;0;0;0;0;25;1;12;2;0;0;37;3;34;0;18;17;0;0;0;0;28;0;1;8;0;0;2022
55;SP;São Carlos;Engenharia ambiental;"""0712E01""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0712;Tecnologia de proteção ambiental;43;24;19;0;40;2;0;0;0;0;33;2;5;3;0;0;30;15;15;0;14;16;0;0;0;0;26;1;3;0;0;0;2022
55;SP;São Carlos;Engenharia civil;"""0732E01""";07;Engenharia, produção e construção;073;Arquitetura e construção;0732;Engenharia civil e construção;64;23;41;0;61;2;1;0;0;0;55;3;5;1;0;0;52;19;33;0;32;19;0;0;0;0;41;0;4;7;0;0;2022
55;SP;São Carlos;Engenharia de computação (DCN Engenharia);"""0714E04""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;53;11;42;0;51;2;0;0;0;0;35;0;15;2;0;1;48;3;45;0;27;18;1;0;0;0;34;0;4;9;1;2;2022
55;SP;São Carlos;Engenharia de materiais;"""0722E01""";07;Engenharia, produção e construção;072;Produção e processamento;0722;Materiais;55;14;41;0;52;2;0;0;0;0;43;0;10;2;0;0;45;14;31;0;18;23;0;0;0;0;40;0;2;3;0;0;2022
55;SP;São Carlos;Engenharia de produção;"""0725E02""";07;Engenharia, produção e construção;072;Produção e processamento;0725;Produção e processos de fabricação;50;21;29;0;46;3;1;0;0;0;36;4;5;5;0;0;42;13;29;0;22;20;0;0;0;0;36;1;1;4;0;1;2022
55;SP;São Carlos;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;44;6;38;0;44;0;0;0;0;0;30;2;10;2;0;0;46;6;40;0;20;26;0;0;0;0;34;2;4;6;0;1;2022
55;SP;São Carlos;Engenharia elétrica;"""0713E05""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0713;Eletricidade e energia;54;6;48;0;52;2;0;0;0;0;44;2;6;2;0;0;21;3;18;0;6;12;0;0;0;0;18;0;1;2;0;0;2022
55;SP;São Carlos;Engenharia mecatrônica;"""0714E09""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0714;Eletrônica e automação;50;6;44;0;50;0;0;0;0;0;39;1;8;2;0;1;50;11;39;0;17;31;0;0;0;0;40;0;3;7;0;0;2022
55;SP;São Carlos;Engenharia mecânica;"""0715E02""";07;Engenharia, produção e construção;071;Engenharia e profissões correlatas;0715;Engenharia mecânica e metalurgia;51;5;46;0;49;2;0;0;0;0;42;2;6;1;0;0;23;1;22;0;12;9;1;0;0;0;19;0;0;4;0;0;2022
55;SP;São Carlos;Estatística;"""0542E01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0542;Estatística;45;12;33;0;34;7;0;1;0;0;37;2;4;2;0;0;29;6;23;0;18;7;1;2;0;0;23;2;1;3;0;0;2022
55;SP;São Carlos;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;3;1;0;0;0;0;3;0;1;0;0;0;2022
55;SP;São Carlos;Física;"""0533F01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;13;0;17;1;0;0;0;0;15;0;2;1;0;0;2022
55;SP;São Carlos;Física aplicada;"""0533F02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;45;10;35;0;40;5;0;0;0;0;35;1;9;0;0;1;13;4;9;0;8;4;0;0;0;0;12;0;0;1;0;0;2022
55;SP;São Carlos;Matemática formação de professor;"""0114M01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1;0;0;0;0;2;0;0;0;0;0;2022
55;SP;São Carlos;Matemática;"""0541M01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2022
55;SP;São Carlos;Matemática aplicada e computacional;"""0541M02""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0541;Matemática;27;8;19;0;24;3;0;0;0;0;20;0;7;0;0;0;10;3;7;0;9;1;0;0;0;0;9;0;0;1;0;0;2022
55;SP;São Carlos;Química;"""0531Q01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;5;0;4;3;0;0;0;0;6;0;1;0;0;0;2022
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;2;1;0;0;0;0;4;0;0;0;0;0;2022
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;4;11;0;10;4;0;0;0;0;11;0;0;4;0;0;2022
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;8;0;12;1;0;0;0;0;9;1;0;3;0;0;2022
55;SP;São Carlos;Química industrial e tecnológica;"""0531Q02""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0531;Química;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;6;0;0;0;0;0;6;0;0;0;0;0;2022
55;SP;São Carlos;Sistemas de informação;"""0615S02""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0615;Gestão e desenvolvimento de sistemas de informação;58;16;42;0;50;4;0;0;0;0;37;4;12;4;0;0;36;9;27;0;24;6;1;0;1;0;31;0;1;3;0;0;2022
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;30;22;8;0;23;4;0;1;0;0;21;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;31;21;10;0;26;2;1;0;0;0;21;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;10;1;9;0;5;3;0;0;0;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Engenharia, produção e construção;"""0011A07""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;56;15;41;0;51;3;0;1;0;0;38;3;8;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;63;35;28;0;52;3;4;1;0;0;42;5;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;64;34;30;0;60;2;0;1;1;0;46;3;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Saúde e bem-estar;"""0011A09""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;106;33;73;0;75;15;2;5;3;0;70;6;23;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Engenharia, produção e construção;"""0011A07""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;169;21;148;0;163;5;0;0;0;0;111;10;34;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;846;544;302;0;594;109;26;36;21;7;580;63;180;22;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;24;4;20;0;21;2;1;0;0;0;18;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;66;9;57;0;39;12;5;4;2;1;47;4;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Artes e humanidades;"""0011A02""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;ABI Ciências naturais, matemática e estatística;"""0011A05""";00;Programas básicos;001;Programas básicos;0011;Programas básicos;136;63;73;0;124;4;0;1;2;0;94;6;29;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;Administração;"""0413A01""";04;Negócios, administração e direito;041;Negócios e administração;0413;Gestão e administração;209;85;124;0;183;17;3;1;1;0;137;12;44;16;0;0;199;73;126;0;128;58;6;0;0;0;144;4;24;27;0;1;2022
55;SP;São Paulo;Arquitetura e urbanismo;"""0731A02""";07;Engenharia, produção e construção;073;Arquitetura e construção;0731;Arquitetura e planejamento urbano;153;102;51;1;138;5;1;1;2;0;92;10;34;17;0;0;142;85;57;0;32;103;1;0;0;0;103;4;13;22;0;0;2022
55;SP;São Paulo;Teatro formação de professor;"""0114T01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;2;0;0;0;0;3;0;0;1;0;0;2022
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;1;0;0;1;0;0;2022
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;2022
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;2022
55;SP;São Paulo;Artes cênicas;"""0215A01""";02;Artes e humanidades;021;Artes;0215;Música e artes cênicas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
55;SP;São Paulo;Artes visuais formação de professor;"""0114A02""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;0;0;0;0;1;0;0;1;0;0;2022
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;3;1;0;0;0;2;0;2;0;0;0;2022
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;2022
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;0;1;5;0;0;0;0;4;0;2;1;0;0;2022
55;SP;São Paulo;Artes visuais;"""0213A03""";02;Artes e humanidades;021;Artes;0213;Belas artes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;1;2;0;0;0;0;3;0;0;0;0;0;2022
55;SP;São Paulo;Artes plásticas;"""0213A02""";02;Artes e humanidades;021;Artes;0213;Belas artes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2022
55;SP;São Paulo;Astronomia;"""0533A01""";05;Ciências naturais, matemática e estatística;053;Ciências físicas;0533;Física;28;11;17;0;25;3;0;0;0;0;20;2;5;1;0;0;17;9;8;0;12;5;0;0;0;0;16;0;0;1;0;0;2022
55;SP;São Paulo;Biblioteconomia;"""0322B01""";03;Ciências sociais, comunicação e informação;032;Comunicação e informação;0322;Ciência da informação e museologia;56;45;11;0;26;10;0;6;1;1;34;2;14;4;0;1;26;18;8;0;9;4;4;0;2;1;12;4;6;4;0;1;2022
55;SP;São Paulo;Biotecnologia;"""0512B02""";05;Ciências naturais, matemática e estatística;051;Ciências biológicas e correlatas;0512;Bioquímica e biotecnologia;60;32;28;1;54;4;1;0;0;0;38;9;9;4;0;0;30;15;15;0;23;4;0;0;0;0;19;0;3;8;0;0;2022
55;SP;São Paulo;Ciência da computação;"""0614C01""";06;Computação e Tecnologias da Informação e Comunicação (TIC);061;Computação e Tecnologias da Informação e Comunicação (TIC);0614;Ciência da computação;62;9;53;0;57;1;1;1;0;0;34;3;15;10;0;0;41;8;33;0;21;14;0;0;0;0;25;1;6;9;0;0;2022
55;SP;São Paulo;Ciências atuariais;"""0542C01""";05;Ciências naturais, matemática e estatística;054;Matemática e estatística;0542;Estatística;50;10;40;0;36;5;1;1;0;0;34;4;8;4;0;0;35;5;30;0;20;9;2;2;1;0;25;0;2;7;1;0;2022
55;SP;São Paulo;Biologia formação de professor;"""0114B01""";01;Educação;011;Educação;0114;Formação de professores em áreas específicas (exceto Letras);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;10;8;0;13;5;0;0;0;0;11;1;3;3;0;1;2022
